project_id,project_name,sector,ministry,implementing_agency,start_date,planned_end_date,update_date,original_cost,revised_cost,expenditure_to_date,physical_progress_pct,milestones_planned,milestones_completed,delay_cause,status
P0273,Transport Infrastructure Project 273,Transport,Ministry of Road Transport,Agency Gamma,2024-04-01,2026-07-01,2024-10-01,2203.17,2206.44,580.91,28.47,12,2,None,On Track
P0273,Transport Infrastructure Project 273,Transport,Ministry of Road Transport,Agency Gamma,2024-04-01,2026-07-01,2024-11-01,2203.17,2206.91,682.29,33.05,12,3,None,On Track
P0273,Transport Infrastructure Project 273,Transport,Ministry of Road Transport,Agency Gamma,2024-04-01,2026-07-01,2024-12-01,2203.17,2207.38,710.64,36.79,12,2,None,On Track
P0273,Transport Infrastructure Project 273,Transport,Ministry of Road Transport,Agency Gamma,2024-04-01,2026-07-01,2025-01-01,2203.17,2207.84,800.5,42.05,12,4,None,On Track
P0273,Transport Infrastructure Project 273,Transport,Ministry of Road Transport,Agency Gamma,2024-04-01,2026-07-01,2025-02-01,2203.17,2208.31,814.49,38.34,12,5,None,On Track
P0273,Transport Infrastructure Project 273,Transport,Ministry of Road Transport,Agency Gamma,2024-04-01,2026-07-01,2025-03-01,2203.17,2208.78,1213.88,47.78,12,6,None,On Track
P0273,Transport Infrastructure Project 273,Transport,Ministry of Road Transport,Agency Gamma,2024-04-01,2026-07-01,2025-04-01,2203.17,2209.25,988.94,48.35,12,8,None,On Track
P0273,Transport Infrastructure Project 273,Transport,Ministry of Road Transport,Agency Gamma,2024-04-01,2026-07-01,2025-05-01,2203.17,2209.72,1321.58,58.04,12,7,None,On Track
P0273,Transport Infrastructure Project 273,Transport,Ministry of Road Transport,Agency Gamma,2024-04-01,2026-07-01,2025-06-01,2203.17,2210.18,1214.05,59.38,12,7,None,On Track
P0273,Transport Infrastructure Project 273,Transport,Ministry of Road Transport,Agency Gamma,2024-04-01,2026-07-01,2025-07-01,2203.17,2210.65,1321.1,62.47,12,6,None,On Track
P0273,Transport Infrastructure Project 273,Transport,Ministry of Road Transport,Agency Gamma,2024-04-01,2026-07-01,2025-08-01,2203.17,2211.12,1550.72,70.51,12,10,None,On Track
P0273,Transport Infrastructure Project 273,Transport,Ministry of Road Transport,Agency Gamma,2024-04-01,2026-07-01,2025-09-01,2203.17,2211.59,1390.61,64.44,12,6,None,On Track
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2024-05-01,3824.66,3860.57,652.29,3.0,10,0,Material shortage,Watch
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2024-06-01,3824.66,3896.48,547.95,3.18,10,0,Weather,Delayed
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2024-07-01,3824.66,3932.39,555.19,3.0,10,0,Weather,Watch
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2024-08-01,3824.66,3968.3,404.76,4.75,10,1,Administrative approval,Delayed
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2024-09-01,3824.66,4004.21,696.7,8.0,10,0,Administrative approval,Delayed
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2024-10-01,3824.66,4040.12,900.25,13.5,10,3,Weather,Delayed
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2024-11-01,3824.66,4076.03,1073.63,19.02,10,1,Land acquisition,Watch
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2024-12-01,3824.66,4111.94,1459.32,24.58,10,1,Administrative approval,Watch
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2025-01-01,3824.66,4147.85,1648.3,27.17,10,3,None,On Track
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2025-02-01,3824.66,4183.76,1501.01,27.41,10,3,None,On Track
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2025-03-01,3824.66,4219.67,1573.24,29.6,10,2,Land acquisition,Watch
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2025-04-01,3824.66,4255.57,1804.14,30.22,10,3,Administrative approval,Watch
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2025-05-01,3824.66,4291.48,1803.95,33.78,10,3,Material shortage,Watch
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2025-06-01,3824.66,4327.39,2356.16,41.91,10,3,Funding issue,Watch
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2025-07-01,3824.66,4363.3,2165.93,43.16,10,4,Administrative approval,Watch
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2025-08-01,3824.66,4399.21,2506.3,51.91,10,5,None,On Track
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2025-09-01,3824.66,4435.12,2652.88,53.35,10,5,Funding issue,Delayed
P0274,Transport Infrastructure Project 274,Transport,Ministry of Road Transport,Agency Beta,2024-05-01,2026-10-01,2025-10-01,3824.66,4471.03,3029.92,55.04,10,5,None,On Track
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2024-01-01,3360.49,3377.11,460.65,3.0,27,0,Material shortage,Delayed
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2024-02-01,3360.49,3393.74,519.54,3.0,27,1,None,On Track
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2024-03-01,3360.49,3410.36,718.46,7.4,27,3,Land acquisition,Watch
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2024-04-01,3360.49,3426.98,513.96,5.52,27,1,None,On Track
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2024-05-01,3360.49,3443.61,848.63,14.97,27,2,Weather,Watch
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2024-06-01,3360.49,3460.23,591.94,9.39,27,4,Administrative approval,Delayed
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2024-07-01,3360.49,3476.85,1047.26,21.48,27,5,Material shortage,Watch
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2024-08-01,3360.49,3493.48,1177.31,20.41,27,4,Land acquisition,Watch
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2024-09-01,3360.49,3510.1,1402.41,28.68,27,9,Material shortage,Watch
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2024-10-01,3360.49,3526.72,1610.47,31.66,27,8,None,On Track
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2024-11-01,3360.49,3543.35,1425.82,27.14,27,7,Weather,Watch
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2024-12-01,3360.49,3559.97,1525.98,30.99,27,9,Administrative approval,Delayed
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2025-01-01,3360.49,3576.59,1507.64,36.75,27,9,None,On Track
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2025-02-01,3360.49,3593.22,1717.77,37.4,27,11,Land acquisition,Watch
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2025-03-01,3360.49,3609.84,2080.8,44.05,27,12,Land acquisition,Delayed
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2025-04-01,3360.49,3626.46,1938.97,43.45,27,12,Material shortage,Delayed
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2025-05-01,3360.49,3643.09,1928.06,47.16,27,13,Land acquisition,Watch
P0275,Power Infrastructure Project 275,Power,Ministry of Power,Agency Alpha,2024-01-01,2026-08-01,2025-06-01,3360.49,3659.71,2115.16,46.43,27,11,Material shortage,Delayed
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2024-08-01,3122.4,3135.86,200.05,10.14,21,1,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2024-09-01,3122.4,3149.32,94.48,6.37,21,1,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2024-10-01,3122.4,3162.78,420.89,13.37,21,2,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2024-11-01,3122.4,3176.23,579.02,17.81,21,4,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2024-12-01,3122.4,3189.69,650.02,20.75,21,6,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2025-01-01,3122.4,3203.15,794.17,18.8,21,2,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2025-02-01,3122.4,3216.61,727.75,24.55,21,6,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2025-03-01,3122.4,3230.07,817.05,24.42,21,4,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2025-04-01,3122.4,3243.53,958.74,31.53,21,8,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2025-05-01,3122.4,3256.99,799.48,28.58,21,6,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2025-06-01,3122.4,3270.44,1067.21,32.65,21,6,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2025-07-01,3122.4,3283.9,1087.53,33.35,21,8,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2025-08-01,3122.4,3297.36,1445.82,43.15,21,10,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2025-09-01,3122.4,3310.82,1286.09,39.82,21,8,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2025-10-01,3122.4,3324.28,1486.8,45.47,21,8,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2025-11-01,3122.4,3337.74,1499.44,42.47,21,9,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2025-12-01,3122.4,3351.2,1774.98,54.28,21,10,None,On Track
P0276,Power Infrastructure Project 276,Power,Ministry of Power,Agency Delta,2024-08-01,2027-07-01,2026-01-01,3122.4,3364.65,1918.22,54.45,21,11,None,On Track
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2024-05-01,4223.81,4264.51,672.78,3.0,25,0,Land acquisition,Watch
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2024-06-01,4223.81,4305.22,399.51,3.0,25,0,Land acquisition,Watch
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2024-07-01,4223.81,4345.92,606.64,5.57,25,4,None,On Track
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2024-08-01,4223.81,4386.62,836.83,12.93,25,1,None,On Track
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2024-09-01,4223.81,4427.33,895.0,12.86,25,2,None,On Track
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2024-10-01,4223.81,4468.03,1014.48,12.22,25,3,Administrative approval,Delayed
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2024-11-01,4223.81,4508.73,1728.38,25.18,25,7,None,On Track
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2024-12-01,4223.81,4549.44,1146.92,18.67,25,4,None,On Track
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2025-01-01,4223.81,4590.14,1247.95,22.08,25,4,Funding issue,Watch
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2025-02-01,4223.81,4630.84,1923.65,33.45,25,9,None,On Track
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2025-03-01,4223.81,4671.55,1992.82,33.94,25,8,Administrative approval,Delayed
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2025-04-01,4223.81,4712.25,2454.59,41.14,25,11,Funding issue,Watch
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2025-05-01,4223.81,4752.95,2223.6,40.65,25,9,None,On Track
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2025-06-01,4223.81,4793.66,2705.92,49.72,25,13,None,On Track
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2025-07-01,4223.81,4834.36,2556.98,43.67,25,12,None,On Track
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2025-08-01,4223.81,4875.06,3346.8,57.81,25,14,Land acquisition,Delayed
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2025-09-01,4223.81,4915.77,3591.85,61.06,25,15,Material shortage,Watch
P0277,Power Infrastructure Project 277,Power,Ministry of Power,Agency Delta,2024-05-01,2026-08-01,2025-10-01,4223.81,4956.47,3761.67,62.26,25,15,Funding issue,Watch
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2025-01-01,2577.33,2606.64,324.37,3.0,27,0,Land acquisition,Delayed
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2025-02-01,2577.33,2635.95,435.14,3.0,27,0,Funding issue,Watch
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2025-03-01,2577.33,2665.26,653.7,10.19,27,3,Land acquisition,Watch
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2025-04-01,2577.33,2694.57,492.62,6.8,27,1,Material shortage,Delayed
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2025-05-01,2577.33,2723.88,454.9,7.04,27,1,Material shortage,Watch
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2025-06-01,2577.33,2753.19,772.97,15.69,27,5,Administrative approval,Watch
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2025-07-01,2577.33,2782.51,975.59,24.47,27,5,None,On Track
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2025-08-01,2577.33,2811.82,1071.98,25.04,27,5,Funding issue,Watch
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2025-09-01,2577.33,2841.13,1011.72,27.7,27,4,Material shortage,Delayed
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2025-10-01,2577.33,2870.44,1249.1,30.89,27,7,None,On Track
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2025-11-01,2577.33,2899.75,1386.45,35.44,27,9,Material shortage,Watch
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2025-12-01,2577.33,2929.06,1187.1,34.39,27,9,Funding issue,Watch
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2026-01-01,2577.33,2958.37,1421.15,36.49,27,8,None,On Track
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2026-02-01,2577.33,2987.68,1633.7,42.77,27,10,Land acquisition,Watch
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2026-03-01,2577.33,3017.0,1749.83,50.0,27,13,Material shortage,Watch
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2026-04-01,2577.33,3046.31,1871.63,54.68,27,14,Material shortage,Watch
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2026-05-01,2577.33,3075.62,2054.35,59.79,27,15,None,On Track
P0278,Water Infrastructure Project 278,Water,Ministry of Jal Shakti,Agency Beta,2025-01-01,2027-04-01,2026-06-01,2577.33,3104.93,2215.41,60.14,27,16,Funding issue,Delayed
P0279,Transport Infrastructure Project 279,Transport,Ministry of Road Transport,Agency Delta,2024-05-01,2026-06-01,2024-05-01,1301.0,1331.23,331.93,3.0,24,0,Land acquisition,Delayed
P0279,Transport Infrastructure Project 279,Transport,Ministry of Road Transport,Agency Delta,2024-05-01,2026-06-01,2024-06-01,1301.0,1361.45,296.79,3.0,24,2,Weather,Delayed
P0279,Transport Infrastructure Project 279,Transport,Ministry of Road Transport,Agency Delta,2024-05-01,2026-06-01,2024-07-01,1301.0,1391.68,244.55,3.0,24,0,Weather,Delayed
P0279,Transport Infrastructure Project 279,Transport,Ministry of Road Transport,Agency Delta,2024-05-01,2026-06-01,2024-08-01,1301.0,1421.91,386.37,3.0,24,1,Administrative approval,Delayed
P0279,Transport Infrastructure Project 279,Transport,Ministry of Road Transport,Agency Delta,2024-05-01,2026-06-01,2024-09-01,1301.0,1452.13,435.67,3.0,24,0,Material shortage,Watch
P0279,Transport Infrastructure Project 279,Transport,Ministry of Road Transport,Agency Delta,2024-05-01,2026-06-01,2024-10-01,1301.0,1482.36,382.16,4.15,24,0,Land acquisition,Delayed
P0279,Transport Infrastructure Project 279,Transport,Ministry of Road Transport,Agency Delta,2024-05-01,2026-06-01,2024-11-01,1301.0,1512.59,656.36,21.69,24,5,Funding issue,Delayed
